profile,param_id,beta,gamma,run_id,seed,budget_k_pct,budget_k_nodes,strategy,selected_node_ids,final_mean_infected_per_hh,baseline_mean_infected_per_hh,reduction_vs_baseline_pct,transmissions_blocked,transmission_block_rate_pct,infections_prevented,prevention_rate_pct,precision_k_pct,transmission_coverage,selected_index_cases,selected_contacts,sars_pos_contacts_in_selected,recall_k_pct,dynamic_duration_coverage_pct,dynamic_contact_event_coverage_pct,lcc_reduction_pct
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001245,12,40,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002,2.5568,3.5909,28.7975,61.0,21.3287,61.0,39.8693,72.5,21.3287,12.0,28.0,17.0,12.0332,10.8068,10.673,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011245,12,40,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002,2.6364,3.5341,25.4019,61.0,21.3287,61.0,39.8693,72.5,21.3287,12.0,28.0,17.0,12.0332,10.8068,10.673,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021245,12,40,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002,2.6591,3.6136,26.4151,61.0,21.3287,61.0,39.8693,72.5,21.3287,12.0,28.0,17.0,12.0332,10.8068,10.673,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001246,12,40,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003,2.5568,3.5909,28.7975,63.0,22.028,49.0,32.0261,90.0,22.028,22.0,18.0,14.0,14.9378,22.8834,20.0396,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011246,12,40,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003,2.7614,3.5341,21.865,63.0,22.028,49.0,32.0261,90.0,22.028,22.0,18.0,14.0,14.9378,22.8834,20.0396,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021246,12,40,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003,2.6477,3.6136,26.7296,63.0,22.028,49.0,32.0261,90.0,22.028,22.0,18.0,14.0,14.9378,22.8834,20.0396,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001343,13,44,random,J008-004|J043-001|S036-003|S033-004|J072-001|J023-008|S039-001|S031-002|S016-002|S067-002|J070-004|S023-001|J033-001|J075-001|J039-002|S071-005|J050-004|S072-001|J075-004|J008-005|J064-003|S004-001|J073-002|J039-006|S040-001|S049-003|S049-001|S051-001|S061-004|J063-005|S053-001|S039-002|J063-001|J008-002|J050-003|J041-003|S078-003|J063-002|S031-003|S057-003|J057-002|J073-001|S005-003|S046-002,2.6932,3.5909,25.0,68.0,23.7762,61.0,39.8693,77.2727,23.7762,14.0,30.0,20.0,14.1079,30.4542,29.197,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011343,13,44,random,J022-004|J050-004|S073-003|J072-003|J048-003|J077-002|S026-003|S012-003|J072-001|J054-001|S049-005|J024-002|J054-002|S040-003|S081-003|J064-003|J008-001|S026-009|S048-002|S008-003|J059-001|S052-003|S074-001|S016-002|S071-001|S057-004|S072-006|S033-003|S007-006|S031-002|J047-003|J048-004|J050-003|S018-001|S053-001|J029-003|S028-005|S045-005|S045-006|J009-001|J008-005|S011-002|J043-005|J043-004,2.7614,3.5341,21.865,68.0,23.7762,60.0,39.2157,68.1818,23.7762,9.0,35.0,21.0,12.4481,25.7418,25.3305,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021343,13,44,random,J044-003|J020-001|J063-002|S033-003|S015-001|J073-001|S023-002|J077-005|S016-001|S045-002|S026-009|J047-003|J055-001|J010-003|S018-003|S064-002|S021-005|S048-002|S039-004|S049-001|J054-002|J024-004|S060-004|S046-001|J077-003|S072-006|S028-004|J033-002|S074-002|S008-001|S007-001|S039-003|S061-001|J029-002|S072-007|J043-002|S073-004|J050-004|S050-001|J039-005|S026-001|J070-002|J024-001|S062-003,2.7159,3.6136,24.8428,86.0,30.0699,81.0,52.9412,79.5455,30.0699,13.0,31.0,22.0,14.5228,26.9841,25.0786,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001344,13,44,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009,2.9773,3.5909,17.0886,59.0,20.6294,37.0,24.183,63.6364,20.6294,6.0,38.0,22.0,11.6183,63.3237,55.6531,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011344,13,44,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009,2.8636,3.5341,18.9711,59.0,20.6294,37.0,24.183,63.6364,20.6294,6.0,38.0,22.0,11.6183,63.3237,55.6531,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021344,13,44,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009,2.9432,3.6136,18.5535,59.0,20.6294,37.0,24.183,63.6364,20.6294,6.0,38.0,22.0,11.6183,63.3237,55.6531,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001345,13,44,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004,2.7727,3.5909,22.7848,72.0,25.1748,72.0,47.0588,75.0,25.1748,13.0,31.0,20.0,13.6929,11.7817,12.0533,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011345,13,44,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004,2.4886,3.5341,29.582,72.0,25.1748,72.0,47.0588,75.0,25.1748,13.0,31.0,20.0,13.6929,11.7817,12.0533,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021345,13,44,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004,2.625,3.6136,27.3585,72.0,25.1748,72.0,47.0588,75.0,25.1748,13.0,31.0,20.0,13.6929,11.7817,12.0533,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001346,13,44,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001,2.6818,3.5909,25.3165,73.0,25.5245,56.0,36.6013,90.9091,25.5245,24.0,20.0,16.0,16.5975,26.1833,23.0209,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011346,13,44,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001,2.5227,3.5341,28.6174,73.0,25.5245,56.0,36.6013,90.9091,25.5245,24.0,20.0,16.0,16.5975,26.1833,23.0209,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021346,13,44,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001,2.5341,3.6136,29.8742,73.0,25.5245,56.0,36.6013,90.9091,25.5245,24.0,20.0,16.0,16.5975,26.1833,23.0209,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001443,14,47,random,J029-003|S005-002|S033-004|J050-001|J033-002|J043-005|S048-002|J022-004|S018-001|S078-001|J063-001|J008-007|S040-003|S061-001|S023-003|S007-008|J031-001|J059-002|J048-002|S011-002|S028-001|J073-001|S020-002|S052-003|S012-003|S067-002|S015-004|S072-006|S079-005|S031-001|J055-004|S021-004|S056-004|S079-004|S070-001|J030-003|J043-003|S026-005|J037-004|S007-003|S004-003|J073-003|S036-004|S049-001|S016-001|S062-007|J044-004,2.7045,3.5909,24.6835,80.0,27.972,74.0,48.366,74.4681,27.972,12.0,35.0,23.0,14.5228,32.386,28.6135,25.0
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011443,14,47,random,J023-005|J059-004|J070-004|J044-001|J073-002|J059-005|S031-003|S071-002|S047-001|S056-003|J044-007|S072-008|J024-002|J008-002|S026-005|S028-005|J027-005|S075-002|J047-002|J043-004|S052-003|J072-001|S016-003|S031-001|S063-001|J064-002|S006-001|J057-001|S062-003|S033-001|S072-001|S045-005|J067-002|J020-003|J041-005|J031-001|J055-001|S064-004|S071-005|S021-006|J054-003|S005-002|S007-004|J077-005|J044-006|S053-003|S078-002,2.875,3.5341,18.6495,71.0,24.8252,65.0,42.4837,61.7021,24.8252,11.0,36.0,18.0,12.0332,18.3891,19.3337,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021443,14,47,random,J050-001|S053-002|J067-007|J029-003|J054-003|J033-008|J030-001|S050-005|S006-003|J044-004|S012-003|J044-003|S018-004|J068-002|S075-001|S063-003|S063-001|J033-001|S078-002|J047-002|S046-001|J037-004|S071-004|J067-006|S026-008|J010-001|S004-002|S008-001|S033-001|S007-003|J050-004|S049-004|J024-001|J041-005|S039-003|S062-007|J027-002|S044-002|J063-005|J073-002|S039-001|J054-002|J053-002|S033-002|J041-004|J077-002|S050-002,2.7273,3.6136,24.5283,65.0,22.7273,51.0,33.3333,63.8298,22.7273,11.0,36.0,19.0,12.4481,19.1968,18.3902,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001444,14,47,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004,2.8295,3.5909,21.2025,60.0,20.979,37.0,24.183,61.7021,20.979,6.0,41.0,23.0,12.0332,64.4542,56.8399,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011444,14,47,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004,3.0455,3.5341,13.8264,60.0,20.979,37.0,24.183,61.7021,20.979,6.0,41.0,23.0,12.0332,64.4542,56.8399,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021444,14,47,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004,2.9205,3.6136,19.1824,60.0,20.979,37.0,24.183,61.7021,20.979,6.0,41.0,23.0,12.0332,64.4542,56.8399,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001445,14,47,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001,2.5,3.5909,30.3797,76.0,26.5734,76.0,49.6732,74.4681,26.5734,14.0,33.0,21.0,14.5228,12.2612,12.6283,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011445,14,47,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001,2.5909,3.5341,26.6881,76.0,26.5734,76.0,49.6732,74.4681,26.5734,14.0,33.0,21.0,14.5228,12.2612,12.6283,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021445,14,47,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001,2.4545,3.6136,32.0755,76.0,26.5734,76.0,49.6732,74.4681,26.5734,14.0,33.0,21.0,14.5228,12.2612,12.6283,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001446,14,47,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008,2.4886,3.5909,30.6962,77.0,26.9231,56.0,36.6013,89.3617,26.9231,24.0,23.0,18.0,17.4274,27.6402,24.3529,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011446,14,47,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008,2.4545,3.5341,30.5466,77.0,26.9231,56.0,36.6013,89.3617,26.9231,24.0,23.0,18.0,17.4274,27.6402,24.3529,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021446,14,47,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002|S050-002|J041-002|S011-003|S044-003|J067-002|J008-001|J037-001|J064-003|J075-003|S071-008,2.6023,3.6136,27.9874,77.0,26.9231,56.0,36.6013,89.3617,26.9231,24.0,23.0,18.0,17.4274,27.6402,24.3529,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001543,15,51,random,S045-002|S053-003|S011-002|S045-005|S026-001|S015-001|S047-003|S063-004|J064-001|J068-001|J077-002|S045-006|S072-005|S074-001|J039-002|J057-002|S045-003|S039-004|J042-001|S045-004|J008-007|S008-001|S018-005|S011-004|S073-004|J029-002|J033-002|S021-004|S007-006|J044-003|J048-003|S011-005|S032-001|J023-005|J020-006|S039-003|S067-004|J037-004|J057-004|S056-004|J064-002|S006-006|S050-005|J063-005|J043-001|S016-003|J076-002|S062-001|S070-001|J077-001|S057-001,2.625,3.5909,26.8987,75.0,26.2238,64.0,41.8301,66.6667,26.2238,13.0,38.0,21.0,14.1079,25.0837,24.8609,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011543,15,51,random,S073-003|S009-002|S016-001|S028-004|S004-002|J055-001|S079-001|S021-006|S031-001|J031-001|J033-005|S033-004|S006-004|J043-006|J050-003|J008-005|J043-003|S062-002|S004-001|S075-001|S047-003|J073-001|J039-002|J043-004|S032-005|J048-003|J024-004|S081-003|J054-001|S036-001|S012-003|J048-004|S072-007|J041-004|J059-002|S074-004|J044-001|J076-002|S044-001|S021-001|J033-002|S078-001|J067-007|S012-001|S006-006|S072-005|S033-003|S023-003|J064-001|S011-004|S079-006,2.4432,3.5341,30.8682,77.0,26.9231,67.0,43.7908,70.5882,26.9231,16.0,35.0,20.0,14.9378,24.9116,25.9182,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021543,15,51,random,S081-001|J008-007|S009-001|S053-001|S060-003|J010-002|S036-003|J024-004|J037-002|J044-006|S004-001|S040-003|J008-001|S061-005|J054-004|J048-004|S048-006|S075-002|J054-003|J076-002|S011-003|J021-002|S005-002|J023-001|S006-006|S056-001|S070-001|S008-001|J022-001|J054-002|S011-002|S053-003|S079-003|J024-002|S072-006|S070-002|S036-002|S049-004|J043-002|J073-003|J023-002|J044-003|S007-007|J030-003|J039-001|J048-005|S049-003|J048-001|S063-002|J022-003|J059-004,2.5682,3.6136,28.9308,74.0,25.8741,66.0,43.1373,66.6667,25.8741,12.0,39.0,22.0,14.1079,27.3688,28.3474,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001544,15,51,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006,2.8409,3.5909,20.8861,64.0,22.3776,41.0,26.7974,60.7843,22.3776,7.0,44.0,24.0,12.8631,66.658,59.4755,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011544,15,51,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006,2.8182,3.5341,20.2572,64.0,22.3776,41.0,26.7974,60.7843,22.3776,7.0,44.0,24.0,12.8631,66.658,59.4755,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021544,15,51,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004|S036-004|J075-004|J039-003|J039-005|J008-005|J053-003|S026-009|J044-007|S018-004|J023-004|J033-008|S026-008|J053-001|S079-006,2.9545,3.6136,18.239,64.0,22.3776,41.0,26.7974,60.7843,22.3776,7.0,44.0,24.0,12.8631,66.658,59.4755,0.0
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001545,15,51,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001,2.3409,3.5909,34.8101,82.0,28.6713,79.0,51.634,74.5098,28.6713,17.0,34.0,21.0,15.7676,12.7881,13.401,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011545,15,51,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001,2.3636,3.5341,33.119,82.0,28.6713,79.0,51.634,74.5098,28.6713,17.0,34.0,21.0,15.7676,12.7881,13.401,12.5
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021545,15,51,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004|S073-004|S018-005|S057-002|S033-003|J057-003|S015-001|S063-004|J020-006|S048-002|J027-001|S067-004|J057-001|J070-001|S033-001,2.3636,3.6136,34.5912,82.0,28.6713,79.0,51.634,74.5098,28.6713,17.0,34.0,21.0,15.7676,12.7881,13.401,12.5
